rxn_id	source_id	source_type	rxn_type	temperature_deg_c	time_h	atmosphere	stirring_shaking	scale_mol	concentration_mol_l	catalyst_1_cas	catalyst_1_eq	catalyst_1_smiles	catalyst_2_cas	catalyst_2_eq	catalyst_2_smiles	reagent_1_cas	reagent_1_eq	reagent_1_smiles	reagent_2_cas	reagent_2_eq	reagent_2_smiles	reagent_3_cas	reagent_3_eq	reagent_3_smiles	reagent_4_cas	reagent_4_eq	reagent_4_smiles	reagent_5_cas	reagent_5_eq	reagent_5_smiles	solvent_1_cas	solvent_1_fraction	solvent_1_smiles	solvent_2_cas	solvent_2_fraction	solvent_2_smiles	startingmat_1_cas	startingmat_1_eq	startingmat_1_smiles	product_1_cas	product_1_ms	product_1_nmr	product_1_smiles	product_1_yield	product_1_yieldtype	product_2_cas	product_2_smiles	product_2_yield	product_2_yieldtype	provenance	procedure
lit_pub_bo_405	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	72914-19-3	0.035000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C										109-99-9	1.000000	O1CCCC1				205873-58-1	1	O=C(OCC)C1=CC=CC=2C=CNC21	2098537-87-0		1 H NMR (400 MHz, CDCl3): δ10.10 (bs, 1H), 7.94 (dd, J = 1.2 Hz, J = 7.6 Hz, 1H), 7.87 (d, J = 7.6 Hz, 1H), 7.15-7.11 (m, 2H), 4.46 (q, J = 7.2 Hz, 2H), 1.46 (t, J = 7.2 Hz, 3H), 1.36 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ 167.4, 137.9, 129.6, 127.2, 125.8, 119.0, 113.6, 113.1, 84.2, 60.7, 24.8, 14.4.; 11 B NMR (128 MHz, CDCl3): δ28.8.	O=C(OCC)C1=CC=CC=2C=C(NC21)B3OC(C)(C)C(O3)(C)C	0.910000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_406	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				443-26-5	1	O=C(OCC)C=1C=CC=CC1F	474709-72-3		1 H NMR (400 MHz, CDCl3): δ7.89 (t, J = 7.2 Hz, 1H), 7.58 (d, J = 7.6 Hz, 1H), 7.52 (d, J = 11.2 Hz, 1H), 4.39 (q, J = 7.2 Hz, 2H), 1.39 (t, J = 7.2 Hz, 3H), 1.34 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ164.4 (d, J = 3.5 Hz), 161.2 (d, J = 121.9 Hz), 131.2, 129.7 (d, J = 3.8 Hz), 122.6 (d, J = 20.8 Hz), 121.1 (d, J = 10.1 Hz), 84.4, 61.3, 24.8, 14.2.; 11 B NMR (128 MHz, CDCl3): δ30.0	O=C(OCC)C1=CC=C(C=C1F)B2OC(C)(C)C(O2)(C)C	0.910000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_407	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				23466-27-5	1	O=C(OCC)C1=CC=CN1C	2098537-88-1		1 H NMR (400 MHz, CDCl3): δ6.91 (d, J = 4.0 Hz, 1H), 6.69 (d, J = 4.0 Hz, 1H), 4.27 (q, J = 7.2 Hz, 2H), 4.12 (s, 3H), 1.34 (t, J = 7.2 Hz, 3H), 1.32 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ161.4, 127.7, 120.2, 117.0, 83.7, 59.9, 35.8, 24.8, 14.4.; 11 B NMR (128 MHz, CDCl3): δ28.2.	O=C(OCC)C1=CC=C(B2OC(C)(C)C(O2)(C)C)N1C	0.900000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_408	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				773134-80-8	1	O=C(OCC)C=1C=CC=CC1OC(F)(F)F	2098537-67-6		1 H NMR (400 MHz, CDCl3): δ7.91 (d, J = 7.6 Hz, 1H), 7.77 (dd, J = 1.0 Hz, J = 7.6 Hz, 1H), 7.70 (s, 1H), 4.40 (q, J = 7.2 Hz, 2H), 1.39 (t, J = 7.2 Hz, 3H), 1.35 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ164.8, 147.0 (d, J = 1.8 Hz), 133.1, 131.2, 128.5, 128.4, 127.6, 84.6, 61.7, 24.8, 14.0.; 11 B NMR (128 MHz, CDCl3): δ30.0	O=C(OCC)C1=CC=C(C=C1OC(F)(F)F)B2OC(C)(C)C(O2)(C)C	0.890000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_409	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	865-47-4	0.045000	[K].OC(C)(C)C							109-99-9	1.000000	O1CCCC1				139911-28-7	1	O=C(OCC)C1=CC(F)=CC=C1Br	2098537-76-7		1 H NMR (400 MHz, CDCl3): δ7.98 (d, J = 5.6 Hz, 1H), 7.44 (d, J = 8.8 Hz, 1H), 4.40 (q, J = 7.2 Hz, 2H), 1.40 (t, J = 7.2 Hz, 3H), 1.35 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ166.7, 164.5 (d, J = 80.1 Hz), 142.1 (d, J = 7.8 Hz), 136.2 (d, J = 8.0 Hz), 118.2 (d, J = 27.2 Hz), 115.4 (d, J = 3.5 Hz), 84.6, 62.0, 24.8, 14.1.; 11 B NMR (128 MHz, CDCl3): δ29.0.	O=C(OCC)C1=CC(F)=C(C=C1Br)B2OC(C)(C)C(O2)(C)C	0.870000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_410	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C							109-99-9	1.000000	O1CCCC1				1585-99-5	1	O=C(OCC)C=1C=CC=CC1CC=2C=CC=CC2	2098537-69-8		1 H NMR (400 MHz, CDCl3): δ7.84 (dd, J = 1.0 Hz, J = 7.6 Hz, 1H), 7.73 (s, 1H), 7.71 (d, J = 7.6 Hz, 1H), 7.24-7.20 (m, 2H), 7.15-7.09 (m, 3H), 4.37 (s, 2H), 4.23 (q, J = 7.2 Hz, 2H), 1.34 (s, 12H), 1.24 (t, J = 7.2 Hz, 3H).; 13 C NMR (100 MHz, CDCl3): δ167.8, 141.2, 140.3, 138.2, 133.1, 132.6, 129.6, 128.6, 128.1, 125.7, 84.1, 60.9, 39.6, 24.9, 14.1.; 11 B NMR (128 MHz, CDCl3): δ30.8.	O=C(OCC)C1=CC=C(C=C1CC=2C=CC=CC2)B3OC(C)(C)C(O3)(C)C	0.870000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_411	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				56427-66-8	1	O=C(OCC)C1=CC(F)=CC=C1C	2098537-78-9		1 H NMR (400 MHz, CDCl3): δ7.58 (d, J = 5.6 Hz, 1H), 7.55 (d, J = 9.6 Hz, 1H), 4.34 (q, J = 7.2 Hz, 2H), 1.38 (t, J = 7.2 Hz, 3H), 1.36 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ166.4 (d, J = 2.7 Hz), 164.8 (d, J = 247.5 Hz), 139.7 (d, J = 7.5 Hz), 134.7 (d, J = 3.6 Hz), 133.8 (d, J= 7.7 Hz), 116.7 (d, J = 26 Hz), 84.2, 61.1, 24.8, 20.6, 14.2.; 11 B NMR (128 MHz, CDCl3): δ29.7.	O=C(OCC)C1=CC(F)=C(C=C1C)B2OC(C)(C)C(O2)(C)C	0.870000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_412	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							109-99-9	1.000000	O1CCCC1				7335-26-4	1	O=C(OCC)C=1C=CC=CC1OC	911312-75-9		1 H NMR (400 MHz, CDCl3): δ7.73 (d, J = 7.6 Hz, 1H), 7.39 (d, J = 7.6 Hz, 1H), 7.37 (s, 1H), 4.35 (q, J = 7.2 Hz, 2H), 3.93 (s, 3H), 1.38 (t, J = 7.2 Hz, 3H), 1.35 (s, 12H).; 13 C NMR (150 MHz, CDCl3): δ166.3, 158.2, 130.5, 126.4, 123.0, 117.7, 84.2, 60.8, 56.1, 24.9, 14.3.; 11 B NMR (128 MHz, CDCl3): δ30.8.	O=C(OCC)C1=CC=C(C=C1OC)B2OC(C)(C)C(O2)(C)C	0.870000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_413	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				865-47-4	0.045000	[K].OC(C)(C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				19926-49-9	1	O=C(OCC)C=1C=CC=CC1C=2C=CC=CC2	2098537-80-3		1 H NMR (800 MHz, CDCl3): δ7.83-7.79 (m, 3H), 7.37-7.35 (m, 2H), 7.33-7.31 (m, 3H), 4.07 (q, J = 7.2 Hz, 2H), 1.34 (s, 12H), 0.98 (t, J = 7.2 Hz, 3H).; 13 C NMR (200 MHz, CDCl3): δ168.9, 141.5, 141.4, 136.9, 133.6, 133.3, 128.8, 128.4, 127.9, 127.0, 84.1, 60.9, 24.8, 13.6.; 11 B NMR (128 MHz, CDCl3): δ30.7.	O=C(OCC)C=1C=CC(=CC1C=2C=CC=CC2)B3OC(C)(C)C(O3)(C)C	0.850000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_414	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C							109-99-9	1.000000	O1CCCC1				614-99-3	1	O=C(OCC)C=1OC=CC1	1073338-92-7		1 H NMR (400 MHz, CDCl3): δ7.16 (d, J = 3.6 Hz, 1H), 7.07 (d, J = 3.6 Hz, 1H), 4.36 (q, J = 7.2 Hz, 2H), 1.37 (t, J = 7.2 Hz, 3H), 1.34 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ158.7, 148.7, 124.1, 117.7, 84.7, 61.0, 24.7, 14.3.; 11 B NMR (128 MHz, CDCl3): δ27.1	O=C(OCC)C=1OC(=CC1)B2OC(C)(C)C(O2)(C)C	0.850000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_415	10.1021/jacs.7b04490	publication	borylation	50	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C							109-99-9	1.000000	O1CCCC1				577-62-8	1	O=C(OCC)C=1C=CC=CC1C(F)(F)F	1350933-26-4		1 H NMR (400 MHz, CDCl3): δ8.14 (s, 1H), 8.00 (d, J = 7.6 Hz, 1H), 7.72 (d, J = 7.6 Hz, 1H), 4.39 (q, J = 7.2 Hz, 2H), 1.36 (m, 15H, overlapping between 3H of ester methyl and 12H of Bpin methyl).; 13 C NMR (100 MHz, CDCl3): δ167.1, 137.9, 137.1, 135.9, 133.7, 132.6 (d, J = 5.1 Hz), 129.1, 84.6, 62.1, 24.8, 13.9.; 11 B NMR (128 MHz, CDCl3): δ30.6.	O=C(OCC)C1=CC=C(C=C1C(F)(F)F)B2OC(C)(C)C(O2)(C)C	0.810000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_416	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							109-99-9	1.000000	O1CCCC1				81055-73-4	1	O=C(OCC)C=1C(Cl)=CC=CC1Cl	2098537-71-2		1 H NMR (400 MHz, CDCl3): δ7.70 (s, 2H), 4.45 (q, J = 7.2 Hz, 2H), 1.40 (t, J = 7.2 Hz, 3H), 1.33 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ164.7, 135.7, 133.6, 131.4, 84.7, 62.3, 24.8, 14.0.; 11 B NMR (128 MHz, CDCl3): δ29.9.	O=C(OCC)C1=C(Cl)C=C(C=C1Cl)B2OC(C)(C)C(O2)(C)C	0.800000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_417	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C							109-99-9	1.000000	O1CCCC1				63888-93-7	1	O=C(OCC)C=1C=CC=CC1OCC=2C=CC=CC2	2098537-81-4		1 H NMR (400 MHz, CDCl3): δ7.79 (d, J = 7.6 Hz, 1H), 7.53 (d, J = 7.6 Hz, 2H), 7.47-7.29 (m, 5H), 5.20 (s, 2H), 4.35 (q, J = 7.2 Hz, 2H), 1.36 (s, 12H), 1.33 (t, J = 7.2 Hz, 3H).; 13 C NMR (100 MHz, CDCl3): δ166.6, 157.2, 136.8, 130.8, 128.4, 127.7, 127.1, 126.9, 123.5, 119.1, 84.2, 70.6, 61.0, 24.8, 14.2.; 11 B NMR (128 MHz, CDCl3): δ30.3.	O=C(OCC)C1=CC=C(C=C1OCC=2C=CC=CC2)B3OC(C)(C)C(O3)(C)C	0.790000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_418	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	865-47-4	0.045000	[K].OC(C)(C)C							109-99-9	1.000000	O1CCCC1				2524-52-9	1	O=C(OCC)C1=NC=CC=C1	741709-57-9			O=C(OCC)C1=NC=C(C=C1)B2OC(C)(C)C(O2)(C)C	0.770000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_419	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				87-24-1	1	O=C(OCC)C=1C=CC=CC1C	1245617-64-4		1 H NMR (400 MHz, CDCl3): δ7.86 (d, J = 7.6 Hz, 1H), 7.67 (s, 1H), 7.65 (d, J = 8.0 Hz, 1H), 4.35 (q, J = 7.2 Hz, 2H), 2.58 (s, 3H), 1.39 (t, J = 7.2 Hz, 3H), 1.35 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ167.8, 138.8, 137.9, 132.4, 131.8, 129.5, 84.1, 60.8, 24.8, 21.4, 14.3.; 11 B NMR (128 MHz, CDCl3): δ30.7.	O=C(OCC)C1=CC=C(C=C1C)B2OC(C)(C)C(O2)(C)C	0.770000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_420	10.1021/jacs.7b04490	publication	borylation	50	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				19064-14-3	1	O=C(OCC)C=1C(F)=CC=CC1F	1198615-67-6		1 H NMR (400 MHz, CDCl3): δ7.33 (d, J = 8.0 Hz, 2H), 4.41 (q, J = 7.2 Hz, 2H), 1.38 (t, J = 7.2 Hz, 3H), 1.33 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ161.6, 160.2 (dd, J = 255 Hz, J = 5.4 Hz), 117.3 (m), 113.4 (t, J = 18.6 Hz), 84.7, 62.0, 24.8, 14.1.; 11 B NMR (128 MHz, CDCl3): δ29.5.	O=C(OCC)C1=C(F)C=C(C=C1F)B2OC(C)(C)C(O2)(C)C	0.720000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_421	10.1021/jacs.7b04490	publication	borylation	120	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				25015-63-8	2.400000	O1BOC(C)(C)C1(C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				4142-98-7	1	O=C(OCC)C=1C=C(O)C=C(O)C1	2098537-73-4			O=C(OCC)C1=CC(O)=C(B2OC(C)(C)C(O2)(C)C)C(O)=C1	0.710000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_422	10.1021/jacs.7b04490	publication	borylation	50	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1	865-47-4	0.045000	[K].OC(C)(C)C							109-99-9	1.000000	O1CCCC1				773134-65-9	1	O=C(OCC)C=1C=CC=C(F)C1F	2098537-75-6		1 H NMR (400 MHz, CDCl3): δ7.65-7.61 (m, 1H), 7.49-7.46 (m, 1H), 4.40 (q, J = 7.2 Hz, 2H), 1.39 (t, J = 7.2 Hz, 3H), 1.36 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ163.5 (t, J = 3.3 Hz), 155.0 (dd, J = 12.3 Hz, J = 252.2 Hz), 149.8 (dd, J = 15.7 Hz, J = 252.2 Hz), 129.9 (q, J = 8.3 Hz), 125.6 (d, J = 3.8 Hz), 123.0 (d, J = 7.2 Hz), 84.5, 61.6, 24.7, 14.1.; 11 B NMR (128 MHz, CDCl3): δ29.7.	O=C(OCC)C1=CC=C(B2OC(C)(C)C(O2)(C)C)C(F)=C1F	0.710000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_423	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				865-47-4	0.045000	[K].OC(C)(C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				36596-67-5	1	O=C(OCC)C=1C(=CC=CC1C)C	2098537-70-1		1 H NMR (400 MHz, CDCl3): δ7.47 (s, 2H), 4.38 (q, J = 7.2 Hz, 2H), 2.31 (s, 6H), 1.39 (t, J = 7.2 Hz, 3H), 1.33 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ169.9, 136.7, 133.9, 133.8, 83.9, 60.9, 24.8, 19.3, 14.2.; 11 B NMR (128 MHz, CDCl3): δ31.3.	O=C(OCC)C=1C(=CC(=CC1C)B2OC(C)(C)C(O2)(C)C)C	0.700000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_424	10.1021/jacs.7b04490	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.000200	0.200000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	865-47-4	0.045000	[K].OC(C)(C)C	2098537-91-6	0.035000	O=C1C=CC=2C=CC=C(C3=CN=C(C=C3)C=4N=CC=CC4)C2N1							109-99-9	1.000000	O1CCCC1				451-02-5	1	O=C(OCC)C=1C=CC=C(F)C1	851334-92-4		1 H NMR (400 MHz, CDCl3): δ7.79 (d, J = 2.8 Hz, 2H), 7.67 (d, J = 9.6 Hz, 1H), 4.38 (q, J = 7.2 Hz, 2H), 1.41 (t, J = 7.2 Hz, 3H), 1.37 (s, 12H).; 13 C NMR (100 MHz, CDCl3): δ166.9 (d, J 250 Hz), 165.4 (d, J = 2.8 Hz), 136.7 (d, J = 8.0 Hz), 135.2 (d, J = 8.2 Hz), 124.4 (d, J = 3.3 Hz), 116.1 (d, J = 25.9 Hz), 84.3, 61.4, 24.8, 14.2.; 11 B NMR (128 MHz, CDCl3): δ29.9.	O=C(OCC)C1=CC=C(B2OC(C)(C)C(O2)(C)C)C(F)=C1	0.690000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
